UserId,QuestionId,AcceptedAnswerId,CreationDate,Score,ViewCount,IsCommunityOwned,Tag,AnswerCount,CommentCount,FavouriteCount
1407,27474,27491,2008-08-26T06:10:01.367,18,51166,false,validation,7,0,null
1407,27474,27491,2008-08-26T06:10:01.367,18,51166,false,email,7,0,null
1461,18291,18516,2008-08-20T16:12:50.703,60,28591,false,delphi,9,0,null
1461,18291,18516,2008-08-20T16:12:50.703,60,28591,false,unit-testing,9,0,null
1461,18291,18516,2008-08-20T16:12:50.703,60,28591,false,delphi-7,9,0,null
1461,18291,18516,2008-08-20T16:12:50.703,60,28591,false,delphi-2006,9,0,null
1946,18292,18370,2008-08-20T16:13:39.937,76,109634,false,windows,7,6,null
1946,18292,18370,2008-08-20T16:13:39.937,76,109634,false,deployment,7,6,null
1946,18292,18370,2008-08-20T16:13:39.937,76,109634,false,ssh,7,6,null
1946,18292,18370,2008-08-20T16:13:39.937,76,109634,false,winscp,7,6,null
26,18298,18322,2008-08-20T16:15:55.953,1,5923,false,apache-flex,2,0,null
26,18298,18322,2008-08-20T16:15:55.953,1,5923,false,air,2,0,null
null,33465,null,2008-08-28T21:40:01.660,1,441,false,php,5,0,null
null,33465,null,2008-08-28T21:40:01.660,1,441,false,email,5,0,null
1212,33469,33795,2008-08-28T21:43:16.163,17,4681,false,asp.net,3,0,null
1212,33469,33795,2008-08-28T21:43:16.163,17,4681,false,caching,3,0,null
1806,33471,164940,2008-08-28T21:44:08.593,4,1616,false,svn,6,0,null
1806,33471,164940,2008-08-28T21:44:08.593,4,1616,false,command-line,6,0,null
1806,33471,164940,2008-08-28T21:44:08.593,4,1616,false,merge,6,0,null
1806,33471,164940,2008-08-28T21:44:08.593,4,1616,false,conflict,6,0,null
335696,36114,36246,2008-08-30T16:43:28.943,0,344,false,c++,4,0,null
1597,43194,43304,2008-09-04T04:56:39.443,7,1580,false,c++,5,0,null
1597,43194,43304,2008-09-04T04:56:39.443,7,1580,false,visual-studio,5,0,null
1597,43194,43304,2008-09-04T04:56:39.443,7,1580,false,gcc,5,0,null
1597,43194,43304,2008-09-04T04:56:39.443,7,1580,false,linker,5,0,null
709,43196,43369,2008-09-04T04:56:52.873,2,5131,false,virtual-pc,4,1,null
709,43196,43369,2008-09-04T04:56:52.873,2,5131,false,hyper-v,4,1,null
4287,43199,47149,2008-09-04T05:00:49.183,5,1134,false,java,2,0,null
4287,43199,47149,2008-09-04T05:00:49.183,5,1134,false,internationalization,2,0,null
4287,43199,47149,2008-09-04T05:00:49.183,5,1134,false,tapestry,2,0,null
56,6373,6424,2008-08-08T20:53:21.393,23,1793,false,javascript,5,0,null
326,6378,8431,2008-08-08T20:58:11.103,5,772,false,outlook,2,0,null
326,6378,8431,2008-08-08T20:58:11.103,5,772,false,gmail,2,0,null
326,6378,8431,2008-08-08T20:58:11.103,5,772,false,icalendar,2,0,null
326,6378,8431,2008-08-08T20:58:11.103,5,772,false,recurrence,2,0,null
1013,7773,7777,2008-08-11T13:24:19.037,34,128913,false,asp.net,7,0,null
1013,7773,7777,2008-08-11T13:24:19.037,34,128913,false,javascript,7,0,null
2098,34488,34500,2008-08-29T15:48:23.390,35,14711,false,sql,6,0,null
2098,34488,34500,2008-08-29T15:48:23.390,35,14711,false,mysql,6,0,null
2098,34488,34500,2008-08-29T15:48:23.390,35,14711,false,database,6,0,null
3624,34490,34514,2008-08-29T15:49:08.113,165,93272,false,ruby,4,1,null
3624,34490,34514,2008-08-29T15:49:08.113,165,93272,false,hash,4,1,null
3624,34490,34514,2008-08-29T15:49:08.113,165,93272,false,sha1,4,1,null
2230,34493,34719,2008-08-29T15:49:25.307,5,2527,false,excel,5,1,null
2230,34493,34719,2008-08-29T15:49:25.307,5,2527,false,vba,5,1,null
2450,27482,27548,2008-08-26T06:24:16.763,17,9691,false,pdf,5,1,null
2450,27482,27548,2008-08-26T06:24:16.763,17,9691,false,latex,5,1,null
2450,27482,27548,2008-08-26T06:24:16.763,17,9691,false,comments,5,1,null
2450,27482,27548,2008-08-26T06:24:16.763,17,9691,false,rights-management,5,1,null
2450,27482,27548,2008-08-26T06:24:16.763,17,9691,false,texnic-center,5,1,null
791,7779,28154,2008-08-11T13:30:21.850,11,3752,false,java,6,0,null
791,7779,28154,2008-08-11T13:30:21.850,11,3752,false,eclipse,6,0,null
791,7779,28154,2008-08-11T13:30:21.850,11,3752,false,rcp,6,0,null
791,7779,28154,2008-08-11T13:30:21.850,11,3752,false,myeclipse,6,0,null
1219,41925,41982,2008-09-03T15:22:33.863,103,65055,false,database,18,1,null
742,33475,33486,2008-08-28T21:48:09.363,2,3839,false,python,2,0,null
742,33475,33486,2008-08-28T21:48:09.363,2,3839,false,ssh,2,0,null
1432,33476,34454,2008-08-28T21:48:57.053,19,11043,false,java,4,1,null
1432,33476,34454,2008-08-28T21:48:57.053,19,11043,false,jsf,4,1,null
1432,33476,34454,2008-08-28T21:48:57.053,19,11043,false,jakarta-ee,4,1,null
1432,33476,34454,2008-08-28T21:48:57.053,19,11043,false,custom-component,4,1,null
2362,24408,24841,2008-08-23T17:24:48.760,3,350,false,file,3,0,null
2362,24408,24841,2008-08-23T17:24:48.760,3,350,false,http,3,0,null
2362,24408,24841,2008-08-23T17:24:48.760,3,350,false,webdav,3,0,null
2621,24414,25826,2008-08-23T17:30:23.020,1,858,false,internet-explorer,1,0,null
2621,24414,25826,2008-08-23T17:30:23.020,1,858,false,windows-mobile,1,0,null
2621,24414,25826,2008-08-23T17:30:23.020,1,858,false,key-events,1,0,null
223,33478,35561,2008-08-28T21:49:51.327,0,2521,false,asp.net,7,1,null
223,33478,35561,2008-08-28T21:49:51.327,0,2521,false,controls,7,1,null
459,33484,33981,2008-08-28T21:51:40.480,3,691,false,translation,2,0,null
459,33484,33981,2008-08-28T21:51:40.480,3,691,false,freebase,2,0,null
223,33485,34080,2008-08-28T21:51:58.870,22,29927,false,asp.net,11,1,null
223,33485,34080,2008-08-28T21:51:58.870,22,29927,false,silverlight,11,1,null
392,34505,34541,2008-08-29T15:54:15.870,26,9723,false,c#,6,0,null
392,34505,34541,2008-08-29T15:54:15.870,26,9723,false,.net,6,0,null
3373,34506,35201,2008-08-29T15:54:46.167,12,6886,false,c++,5,0,null
3373,34506,35201,2008-08-29T15:54:46.167,12,6886,false,virtual-functions,5,0,null
2450,27492,27501,2008-08-26T06:50:32.550,8,6989,false,c++,8,6,null
2450,27492,27501,2008-08-26T06:50:32.550,8,6989,false,memory,8,6,null
2450,27492,27501,2008-08-26T06:50:32.550,8,6989,false,pointers,8,6,null
2141,24439,24687,2008-08-23T17:54:12.260,3,220,false,internet-explorer,1,0,null
2141,24439,24687,2008-08-23T17:54:12.260,3,220,false,bookmarks,1,0,null
2141,24439,24687,2008-08-23T17:54:12.260,3,220,false,favorites,1,0,null
437,10564,773973,2008-08-14T01:43:04.270,655,428890,false,windows,37,6,null
437,10564,773973,2008-08-14T01:43:04.270,655,428890,false,git,37,6,null
437,10564,773973,2008-08-14T01:43:04.270,655,428890,false,cygwin,37,6,null
437,10564,773973,2008-08-14T01:43:04.270,655,428890,false,editor,37,6,null
459,33495,33855,2008-08-28T21:57:24.193,3,412,false,berkeley-db,1,0,null
459,33495,33855,2008-08-28T21:57:24.193,3,412,false,berkeley-db-xml,1,0,null
3474,33497,33564,2008-08-28T21:57:40.480,4,3296,false,c#,9,0,null
3474,33497,33564,2008-08-28T21:57:40.480,4,3296,false,java,9,0,null
3474,33497,33564,2008-08-28T21:57:40.480,4,3296,false,api,9,0,null
3474,33497,33564,2008-08-28T21:57:40.480,4,3296,false,exception,9,0,null
116,27499,27541,2008-08-26T07:04:21.657,49,37471,false,database,15,3,null
116,27499,27541,2008-08-26T07:04:21.657,49,37471,false,deadlock,15,3,null
116,27499,27541,2008-08-26T07:04:21.657,49,37471,false,terminology,15,3,null
797,27509,416327,2008-08-26T07:25:08.083,3218,1496816,false,javascript,49,2,null
797,27509,416327,2008-08-26T07:25:08.083,3218,1496816,false,object,49,2,null
797,27509,416327,2008-08-26T07:25:08.083,3218,1496816,false,undefined,49,2,null
797,27509,416327,2008-08-26T07:25:08.083,3218,1496816,false,object-property,49,2,null
83,1598,3490980,2008-08-04T21:17:51.150,73,52507,false,iphone,7,3,null
83,1598,3490980,2008-08-04T21:17:51.150,73,52507,false,favicon,7,3,null
83,1598,3490980,2008-08-04T21:17:51.150,73,52507,false,apple-touch-icon,7,3,null
230,1600,1793,2008-08-04T21:27:53.003,28,4334,false,sql-server,5,0,null
230,1600,1793,2008-08-04T21:27:53.003,28,4334,false,sql-server-2008,5,0,null
72,1607,1666,2008-08-04T21:31:40.390,139,44917,false,php,20,0,null
72,1607,1666,2008-08-04T21:31:40.390,139,44917,false,mysql,20,0,null
72,1607,1666,2008-08-04T21:31:40.390,139,44917,false,database,20,0,null
72,1607,1666,2008-08-04T21:31:40.390,139,44917,false,svn,20,0,null
72,1607,1666,2008-08-04T21:31:40.390,139,44917,false,migration,20,0,null
122,6392,6496,2008-08-08T21:24:01.490,34,45722,false,java,5,0,null
122,6392,6496,2008-08-08T21:24:01.490,34,45722,false,linux,5,0,null
122,6392,6496,2008-08-08T21:24:01.490,34,45722,false,timezone,5,0,null
85,27532,27536,2008-08-26T07:57:06.773,33,50969,false,java,5,0,null
85,27532,27536,2008-08-26T07:57:06.773,33,50969,false,colors,5,0,null
85,27532,27536,2008-08-26T07:57:06.773,33,50969,false,rgb,5,0,null
85,27532,27536,2008-08-26T07:57:06.773,33,50969,false,gradient,5,0,null
1865,27535,33940,2008-08-26T07:59:57.827,1,567,false,asp.net,3,0,null
328,1610,1621,2008-08-04T21:37:31.720,105,93027,false,sql-server,9,5,null
25,1615,1628,2008-08-04T21:42:37.933,17,7918,false,ruby,3,0,null
25,1615,1628,2008-08-04T21:42:37.933,17,7918,false,language-agnostic,3,0,null
25,1615,1628,2008-08-04T21:42:37.933,17,7918,false,xfdl,3,0,null
2514,31673,null,2008-08-28T04:38:15.657,-1,2867,false,wifi,2,0,null
2514,31673,null,2008-08-28T04:38:15.657,-1,2867,false,windows-xp,2,0,null
2644,31693,31929,2008-08-28T05:08:06.663,203,60668,false,c#,13,0,null
2644,31693,31929,2008-08-28T05:08:06.663,203,60668,false,java,13,0,null
2644,31693,31929,2008-08-28T05:08:06.663,203,60668,false,c++,13,0,null
2644,31693,31929,2008-08-28T05:08:06.663,203,60668,false,generics,13,0,null
2644,31693,31929,2008-08-28T05:08:06.663,203,60668,false,templates,13,0,null
1455,40107,null,2008-09-02T17:32:15.103,6,1261,false,c#,5,1,null
1455,40107,null,2008-09-02T17:32:15.103,6,1261,false,reflection,5,1,null
1455,40107,null,2008-09-02T17:32:15.103,6,1261,false,enums,5,1,null
1455,40107,null,2008-09-02T17:32:15.103,6,1261,false,attributes,5,1,null
685,40112,41036,2008-09-02T17:34:34.163,6,58398,false,ms-access,7,0,null
685,40112,41036,2008-09-02T17:34:34.163,6,58398,false,image,7,0,null
83,40116,null,2008-09-02T17:36:16.263,19,113165,false,asp.net,5,1,null
83,40116,null,2008-09-02T17:36:16.263,19,113165,false,ajax,5,1,null
83,40116,null,2008-09-02T17:36:16.263,19,113165,false,.net-3.5,5,1,null
2936,27559,null,2008-08-26T08:31:18.610,1,305,false,vb.net,2,0,null
2936,27559,null,2008-08-26T08:31:18.610,1,305,false,templates,2,0,null
2936,27559,null,2008-08-26T08:31:18.610,1,305,false,file,2,0,null
2936,27559,null,2008-08-26T08:31:18.610,1,305,false,resharper,2,0,null
1190,10580,10587,2008-08-14T02:10:53.873,107,121655,true,binding,8,3,null
1190,10580,10587,2008-08-14T02:10:53.873,107,121655,true,dynamic-binding,8,3,null
1190,10580,10587,2008-08-14T02:10:53.873,107,121655,true,static-binding,8,3,null
2785,31701,34140,2008-08-28T05:17:19.730,4,603,false,javascript,2,0,null
2785,31701,34140,2008-08-28T05:17:19.730,4,603,false,virtual-earth,2,0,null
202,31708,31710,2008-08-28T05:21:26.943,17,54449,false,c#,5,1,null
202,31708,31710,2008-08-28T05:21:26.943,17,54449,false,linq,5,1,null
202,31708,31710,2008-08-28T05:21:26.943,17,54449,false,generics,5,1,null
202,31708,31710,2008-08-28T05:21:26.943,17,54449,false,listview,5,1,null
2785,31711,31788,2008-08-28T05:23:30.120,3,414,false,javascript,1,0,null
2785,31711,31788,2008-08-28T05:23:30.120,3,414,false,virtual-earth,1,0,null
3677,36122,177740,2008-08-30T16:45:44.633,2,460,false,algorithm,4,0,null
3677,36122,177740,2008-08-30T16:45:44.633,2,460,false,string,4,0,null
3677,36122,177740,2008-08-30T16:45:44.633,2,460,false,optimization,4,0,null
3153,36127,38474,2008-08-30T16:51:03.730,12,3014,false,visual-studio,7,0,null
3153,36127,38474,2008-08-30T16:51:03.730,12,3014,false,visual-c++,7,0,null
3153,36127,38474,2008-08-30T16:51:03.730,12,3014,false,pdb-files,7,0,null
3153,36127,38474,2008-08-30T16:51:03.730,12,3014,false,crashrpt,7,0,null
null,27562,27693,2008-08-26T08:32:51.103,5,62329,false,oracle,5,0,null
1662,27567,42689,2008-08-26T08:40:28.853,11,1303,false,python,5,0,null
1662,27567,42689,2008-08-26T08:40:28.853,11,1303,false,translation,5,0,null
1662,27567,42689,2008-08-26T08:40:28.853,11,1303,false,pypy,5,0,null
1912,27568,36972,2008-08-26T08:40:39.803,20,45396,false,simulator,16,0,null
1912,27568,36972,2008-08-26T08:40:39.803,20,45396,false,assembly,16,0,null
1752,15047,15207,2008-08-18T18:31:08.730,18,9968,false,.net,5,0,null
1752,15047,15207,2008-08-18T18:31:08.730,18,9968,false,design-patterns,5,0,null
1752,15047,15207,2008-08-18T18:31:08.730,18,9968,false,command,5,0,null
1915,19433,19467,2008-08-21T07:06:38.153,4,697,false,audio,3,1,null
1013,19436,19447,2008-08-21T07:13:24.487,4,2360,false,asp.net,2,0,null
1199387,19437,19444,2008-08-21T07:16:16.087,11,18882,false,sql,5,0,null
1199387,19437,19444,2008-08-21T07:16:16.087,11,18882,false,reporting-services,5,0,null
230,1623,1667,2008-08-04T22:00:41.347,31,5361,false,visual-studio,7,0,null
230,1623,1667,2008-08-04T22:00:41.347,31,5361,false,projects-and-solutions,7,0,null
204,1625,1627,2008-08-04T22:01:10.317,40,19050,false,windows,17,0,null
204,1625,1627,2008-08-04T22:01:10.317,40,19050,false,xml,17,0,null
204,1625,1627,2008-08-04T22:01:10.317,40,19050,false,linux,17,0,null
797,10586,10713,2008-08-14T02:22:37.920,6,4545,false,java,3,0,null
797,10586,10713,2008-08-14T02:22:37.920,6,4545,false,xml,3,0,null
797,10586,10713,2008-08-14T02:22:37.920,6,4545,false,stax,3,0,null
598,31722,33500,2008-08-28T06:33:37.863,91,39236,false,javascript,12,5,null
598,31722,33500,2008-08-28T06:33:37.863,91,39236,false,html,12,5,null
598,31722,33500,2008-08-28T06:33:37.863,91,39236,false,diff,12,5,null
2990,39365,39472,2008-09-02T12:18:59.130,41,24155,false,testing,8,0,null
2990,39365,39472,2008-09-02T12:18:59.130,41,24155,false,web-applications,8,0,null
2990,39365,39472,2008-09-02T12:18:59.130,41,24155,false,facebook,8,0,null
1196,39371,null,2008-09-02T12:25:35.263,15,8021,true,database,7,0,null
1196,39371,null,2008-09-02T12:25:35.263,15,8021,true,exception,7,0,null
1196,39371,null,2008-09-02T12:25:35.263,15,8021,true,architecture,7,0,null
828,25530,25543,2008-08-25T01:11:59.080,20,4975,false,java,3,1,null
828,25530,25543,2008-08-25T01:11:59.080,20,4975,false,unix,3,1,null
828,25530,25543,2008-08-25T01:11:59.080,20,4975,false,windows-services,3,1,null
828,25530,25543,2008-08-25T01:11:59.080,20,4975,false,daemon,3,1,null
2572,25532,25540,2008-08-25T01:13:04.337,6,10216,false,java,3,0,null
2572,25532,25540,2008-08-25T01:13:04.337,6,10216,false,model-view-controller,3,0,null
2572,25532,25540,2008-08-25T01:13:04.337,6,10216,false,master-pages,3,0,null
58,79,62853,2008-08-01T13:56:33.837,50,11457,false,eclipse,4,0,null
58,79,62853,2008-08-01T13:56:33.837,50,11457,false,svn,4,0,null
58,79,62853,2008-08-01T13:56:33.837,50,11457,false,aptana,4,0,null
58,79,62853,2008-08-01T13:56:33.837,50,11457,false,subclipse,4,0,null
26,80,124,2008-08-01T13:57:07.033,54,6683,false,apache-flex,3,0,null
26,80,124,2008-08-01T13:57:07.033,54,6683,false,actionscript-3,3,0,null
26,80,124,2008-08-01T13:57:07.033,54,6683,false,air,3,0,null
357,9228,9233,2008-08-12T20:48:30.513,3,2510,false,sql-server,4,0,null
357,9228,9233,2008-08-12T20:48:30.513,3,2510,false,performance,4,0,null
357,9228,9233,2008-08-12T20:48:30.513,3,2510,false,ado.net,4,0,null
538,9231,9260,2008-08-12T20:49:54.003,8,1300,false,backup,9,0,null
538,9231,9260,2008-08-12T20:49:54.003,8,1300,false,offsite,9,0,null
925,18305,18315,2008-08-20T16:21:05.613,3,3871,false,iis,5,0,null
925,18305,18315,2008-08-20T16:21:05.613,3,3871,false,webserver,5,0,null
925,18305,18315,2008-08-20T16:21:05.613,3,3871,false,web-farm,5,0,null
91,1644,null,2008-08-04T22:17:08.503,526,159657,true,podcast,97,11,null
958,33510,33580,2008-08-28T22:03:58.093,1,560,false,compiled,6,0,null
958,33510,33580,2008-08-28T22:03:58.093,1,560,false,interpreted-language,6,0,null
572,33513,33528,2008-08-28T22:05:04.083,4,1671,false,version-control,10,2,null
572,33513,33528,2008-08-28T22:05:04.083,4,1671,false,projects,10,2,null
572,33513,33528,2008-08-28T22:05:04.083,4,1671,false,project-hosting,10,2,null
null,18324,null,2008-08-20T16:30:52.487,7,3726,false,operating-system,4,0,null
null,18324,null,2008-08-20T16:30:52.487,7,3726,false,nasm,4,0,null
null,18324,null,2008-08-20T16:30:52.487,7,3726,false,osdev,4,0,null
null,18324,null,2008-08-20T16:30:52.487,7,3726,false,assembly,4,0,null
1223,18326,null,2008-08-20T16:32:15.383,3,2157,false,debugging,8,1,null
1223,18326,null,2008-08-20T16:32:15.383,3,2157,false,tcl,8,1,null
1223,18326,null,2008-08-20T16:32:15.383,3,2157,false,tivo,8,1,null
2257,27570,27584,2008-08-26T08:42:25.463,20,43385,false,c#,7,0,null
2257,27570,27584,2008-08-26T08:42:25.463,20,43385,false,file,7,0,null
2257,27570,27584,2008-08-26T08:42:25.463,20,43385,false,recursion,7,0,null
2844,27572,764188,2008-08-26T08:43:37.457,2,417,false,java,3,0,null
2844,27572,764188,2008-08-26T08:43:37.457,2,417,false,daemon,3,0,null
797,27578,19061110,2008-08-26T08:45:56.437,269,73198,false,java,18,1,null
797,27578,19061110,2008-08-26T08:45:56.437,269,73198,false,exception,18,1,null
797,27578,19061110,2008-08-26T08:45:56.437,269,73198,false,checked-exceptions,18,1,null
797,27581,27609,2008-08-26T08:50:26.223,616,608425,false,java,11,0,null
797,27581,27609,2008-08-26T08:50:26.223,616,608425,false,overriding,11,0,null
797,27581,27609,2008-08-26T08:50:26.223,616,608425,false,equals,11,0,null
797,27581,27609,2008-08-26T08:50:26.223,616,608425,false,hashcode,11,0,null
1842,33529,33541,2008-08-28T22:14:16.650,54,141949,false,asp.net,4,0,null
1842,33529,33541,2008-08-28T22:14:16.650,54,141949,false,cookies,4,0,null
1842,33529,33541,2008-08-28T22:14:16.650,54,141949,false,xss,4,0,null
1842,33529,33541,2008-08-28T22:14:16.650,54,141949,false,httponly,4,0,null
394,33534,33563,2008-08-28T22:18:02.740,16,24861,false,python,5,0,null
null,12268,12274,2008-08-15T14:01:15.030,2,1863,true,.net,9,0,null
null,12268,12274,2008-08-15T14:01:15.030,2,1863,true,reflector,9,0,null
214,12271,12491,2008-08-15T14:04:01.017,3,307,false,visual-studio,2,0,null
214,12271,12491,2008-08-15T14:04:01.017,3,307,false,templates,2,0,null
87,3136,3139,2008-08-06T07:16:16.373,18,1255,false,cron,3,0,null
87,3136,3139,2008-08-06T07:16:16.373,18,1255,false,settings,3,0,null
3125,33545,33598,2008-08-28T22:22:55.973,2,1807,false,vb.net,3,0,null
3125,33545,33598,2008-08-28T22:22:55.973,2,1807,false,linux,3,0,null
3125,33545,33598,2008-08-28T22:22:55.973,2,1807,false,ms-access,3,0,null
1165587,16396,20786,2008-08-19T15:23:17.983,32,56340,false,sql-server,7,0,null
1165587,16396,20786,2008-08-19T15:23:17.983,32,56340,false,reporting-services,7,0,null
1165587,16396,20786,2008-08-19T15:23:17.983,32,56340,false,crystal-reports,7,0,null
1165587,16396,20786,2008-08-19T15:23:17.983,32,56340,false,migration,7,0,null
652,16402,16416,2008-08-19T15:26:40.287,0,355,false,windows,2,0,null
652,16402,16416,2008-08-19T15:26:40.287,0,355,false,batch-file,2,0,null
652,16402,16416,2008-08-19T15:26:40.287,0,355,false,installation,2,0,null
1948,16403,16546,2008-08-19T15:27:31.470,7,3991,false,html,8,1,null
1948,16403,16546,2008-08-19T15:27:31.470,7,3991,false,whitespace,8,1,null
1956,16406,null,2008-08-19T15:30:48.203,1,1539,false,frameworks,2,0,null
1956,16406,null,2008-08-19T15:30:48.203,1,1539,false,entity,2,0,null
708,33559,34816,2008-08-28T22:30:54.923,71,23413,false,powershell,15,1,null
708,33559,34816,2008-08-28T22:30:54.923,71,23413,false,scripting,15,1,null
340,1669,1672,2008-08-04T22:46:36.900,697,361322,true,compiler-construction,38,4,null
340,1669,1672,2008-08-04T22:46:36.900,697,361322,true,language-agnostic,38,4,null
3047,30239,30285,2008-08-27T14:16:08.133,40,61049,false,c#,8,0,null
3047,30239,30285,2008-08-27T14:16:08.133,40,61049,false,wpf,8,0,null
3047,30239,30285,2008-08-27T14:16:08.133,40,61049,false,icons,8,0,null
3047,30239,30285,2008-08-27T14:16:08.133,40,61049,false,menuitem,8,0,null
814,33577,119595,2008-08-28T22:44:22.880,12,24980,false,version-control,2,0,null
814,33577,119595,2008-08-28T22:44:22.880,12,24980,false,clearcase,2,0,null
576,6406,6412,2008-08-08T21:39:04.283,15,11714,false,c#,6,0,null
576,6406,6412,2008-08-08T21:39:04.283,15,11714,false,.net,6,0,null
357,6414,6417,2008-08-08T21:49:01.127,878,862830,false,c#,16,3,null
357,6414,6417,2008-08-08T21:49:01.127,878,862830,false,loops,16,3,null
357,6414,6417,2008-08-08T21:49:01.127,878,862830,false,break,16,3,null
357,6414,6417,2008-08-08T21:49:01.127,878,862830,false,enumeration,16,3,null
357,6414,6417,2008-08-08T21:49:01.127,878,862830,false,continue,16,3,null
4021,39374,null,2008-09-02T12:29:46.377,5,1187,false,readability,13,0,null
2099426,12290,15488,2008-08-15T14:29:20.887,6,3181,false,asp.net,5,0,null
2099426,12290,15488,2008-08-15T14:29:20.887,6,3181,false,performance,5,0,null
2099426,12290,15488,2008-08-15T14:29:20.887,6,3181,false,.net-3.5,5,0,null
2099426,12290,15488,2008-08-15T14:29:20.887,6,3181,false,content-management-system,5,0,null
2099426,12290,15488,2008-08-15T14:29:20.887,6,3181,false,n2,5,0,null
2937,27598,170414,2008-08-26T09:03:21.077,3,15208,false,java,7,1,null
2937,27598,170414,2008-08-26T09:03:21.077,3,15208,false,websphere,7,1,null
2937,27598,170414,2008-08-26T09:03:21.077,3,15208,false,jmx,7,1,null
2937,27598,170414,2008-08-26T09:03:21.077,3,15208,false,mbeans,7,1,null
2951,27599,68096,2008-08-26T09:04:19.357,18,22634,false,php,6,0,null
2951,27599,68096,2008-08-26T09:04:19.357,18,22634,false,unicode,6,0,null
2951,27599,68096,2008-08-26T09:04:19.357,18,22634,false,sms,6,0,null
2951,27599,68096,2008-08-26T09:04:19.357,18,22634,false,gsm,6,0,null
459,33590,35019,2008-08-28T22:54:37.690,1,1788,false,flash,2,0,null
459,33590,35019,2008-08-28T22:54:37.690,1,1788,false,actionscript-3,2,0,null
459,33590,35019,2008-08-28T22:54:37.690,1,1788,false,datatipfunction,2,0,null
3501,33594,null,2008-08-28T23:00:05.137,4,14697,false,winapi,4,0,null
3501,33594,null,2008-08-28T23:00:05.137,4,14697,false,windows-nt,4,0,null
1533,39389,39393,2008-09-02T12:35:58.933,3,22212,false,sharepoint,3,0,null
1533,39389,39393,2008-09-02T12:35:58.933,3,22212,false,moss,3,0,null
1533,39389,39393,2008-09-02T12:35:58.933,3,22212,false,sharepoint-designer,3,0,null
4223,39391,39449,2008-09-02T12:37:27.107,11,21933,false,java,2,0,null
4223,39391,39449,2008-09-02T12:37:27.107,11,21933,false,http,2,0,null
4223,39391,39449,2008-09-02T12:37:27.107,11,21933,false,url,2,0,null
2429,39392,39543,2008-09-02T12:37:34.890,7,3847,false,asp.net-mvc,6,0,null
2429,39392,39543,2008-09-02T12:37:34.890,7,3847,false,xslt,6,0,null
55,1679,1704,2008-08-04T22:56:45.540,16,10739,false,statistics,6,1,null
55,1679,1704,2008-08-04T22:56:45.540,16,10739,false,spss,6,1,null
350,1683,3020,2008-08-04T23:06:23.443,24,3568,false,asp.net,5,0,null
350,1683,3020,2008-08-04T23:06:23.443,24,3568,false,profile,5,0,null
383,39395,39404,2008-09-02T12:39:12.623,30,83979,false,c#,20,1,null
383,39395,39404,2008-09-02T12:39:12.623,30,83979,false,pi,20,1,null
3913,39399,null,2008-09-02T12:40:47.520,40,54171,false,java,15,0,null
3913,39399,null,2008-09-02T12:40:47.520,40,54171,false,jsp,15,0,null
3913,39399,null,2008-09-02T12:40:47.520,40,54171,false,struts2,15,0,null
3913,39399,null,2008-09-02T12:40:47.520,40,54171,false,struts,15,0,null
4171,39403,39410,2008-09-02T12:42:54.893,1,2359,false,.net,3,0,null
4171,39403,39410,2008-09-02T12:42:54.893,1,2359,false,entity-framework,3,0,null
2150,27607,null,2008-08-26T09:10:27.907,5,1534,false,c++,8,0,null
2150,27607,null,2008-08-26T09:10:27.907,5,1534,false,stl,8,0,null
1311,12294,12295,2008-08-15T14:32:52.003,8,5375,false,charts,6,0,null
1311,12294,12295,2008-08-15T14:32:52.003,8,5375,false,timeline,6,0,null
83,12297,12373,2008-08-15T14:38:18.920,1,4103,false,asp.net,3,0,null
83,12297,12373,2008-08-15T14:38:18.920,1,4103,false,.net,3,0,null
83,12297,12373,2008-08-15T14:38:18.920,1,4103,false,vb.net,3,0,null
83,12297,12373,2008-08-15T14:38:18.920,1,4103,false,repeater,3,0,null
83,12297,12373,2008-08-15T14:38:18.920,1,4103,false,sitemap,3,0,null
2260,27610,null,2008-08-26T09:12:56.450,123,119921,false,c#,2,1,null
2260,27610,null,2008-08-26T09:12:56.450,123,119921,false,trace,2,1,null
192,41928,627554,2008-09-03T15:23:16.870,0,2807,true,javascript,3,0,null
192,41928,627554,2008-09-03T15:23:16.870,0,2807,true,debugging,3,0,null
192,41928,627554,2008-09-03T15:23:16.870,0,2807,true,internet-explorer-7,3,0,null
192,41928,627554,2008-09-03T15:23:16.870,0,2807,true,lightwindow,3,0,null
2954,27621,27625,2008-08-26T09:22:34.510,44,24784,false,unix,5,0,null
2954,27621,27625,2008-08-26T09:22:34.510,44,24784,false,shell,5,0,null
116,28559,28714,2008-08-26T16:37:52.263,12,945,false,c,7,0,null
116,28559,28714,2008-08-26T16:37:52.263,12,945,false,python,7,0,null
1534,28560,28790,2008-08-26T16:38:05.570,2,425,false,database,1,0,null
1534,28560,28790,2008-08-26T16:38:05.570,2,425,false,nhibernate,1,0,null
1534,28560,28790,2008-08-26T16:38:05.570,2,425,false,paradox,1,0,null
1263,10595,11958,2008-08-14T02:39:38.917,0,655,false,ruby,2,0,null
730,10599,11467,2008-08-14T02:50:26.210,2,703,false,html,10,0,null
150,10604,10617,2008-08-14T02:57:18.507,5,766,false,sql-server,6,0,null
150,10604,10617,2008-08-14T02:57:18.507,5,766,false,optimization,6,0,null
805,10610,10646,2008-08-14T03:04:16.977,7,2222,false,regex,6,1,null
