UserId,AnswerId,QuestionId,IsAcceptedAnswer,CreationDate,Score,ViewCount,IsCommunityOwned,Tag,CommentCount,FavouriteCount
2536,27254,27242,false,2008-08-26T02:05:41.173,44,null,false,review,0,null
,27256,27242,false,2008-08-26T02:06:54.073,4,null,false,javascript,1,null
,27256,27242,false,2008-08-26T02:06:54.073,4,null,false,jquery,1,null
,27256,27242,false,2008-08-26T02:06:54.073,4,null,false,review,1,null
342,7599,7596,false,2008-08-11T08:00:58.830,4,null,false,java,0,null
342,7599,7596,false,2008-08-11T08:00:58.830,4,null,false,architecture,0,null
46,7608,7603,false,2008-08-11T08:20:01.007,3,null,false,web-services,0,null
46,7608,7603,false,2008-08-11T08:20:01.007,3,null,false,ws-security,0,null
588,7610,7596,false,2008-08-11T08:24:02.950,3,null,false,java,0,null
588,7610,7596,false,2008-08-11T08:24:02.950,3,null,false,architecture,0,null
48,1317,1284,false,2008-08-04T15:11:16.663,5,null,false,sql,0,null
48,1317,1284,false,2008-08-04T15:11:16.663,5,null,false,xss,0,null
48,1317,1284,false,2008-08-04T15:11:16.663,5,null,false,sql-injection,0,null
216,1318,1306,false,2008-08-04T15:11:19.770,21,null,false,ruby,2,null
216,1318,1306,false,2008-08-04T15:11:19.770,21,null,false,unix,2,null
216,1318,1306,false,2008-08-04T15:11:19.770,21,null,false,curses,2,null
91,1319,1314,false,2008-08-04T15:12:13.917,5,null,false,msbuild,0,null
91,1319,1314,false,2008-08-04T15:12:13.917,5,null,false,build-process,0,null
91,1319,1314,false,2008-08-04T15:12:13.917,5,null,false,cruisecontrol.net,0,null
312,1320,1300,false,2008-08-04T15:12:37.630,5,null,false,.net,0,null
312,1320,1300,false,2008-08-04T15:12:37.630,5,null,false,.net-3.5,0,null
312,1320,1300,false,2008-08-04T15:12:37.630,5,null,false,msbuild,0,null
312,1320,1300,false,2008-08-04T15:12:37.630,5,null,false,nant,0,null
615,39283,39276,false,2008-09-02T11:37:20.120,8,null,false,c#,2,null
615,39283,39276,false,2008-09-02T11:37:20.120,8,null,false,.net,2,null
615,39283,39276,false,2008-09-02T11:37:20.120,8,null,false,twain,2,null
615,39283,39276,false,2008-09-02T11:37:20.120,8,null,false,scanning,2,null
2384,39287,39006,false,2008-09-02T11:39:54.437,0,null,false,windows,0,null
2384,39287,39006,false,2008-09-02T11:39:54.437,0,null,false,apache,0,null
2384,39287,39006,false,2008-09-02T11:39:54.437,0,null,false,wamp,0,null
1367,39290,39007,false,2008-09-02T11:41:55.087,1,null,false,visual-studio-2008,1,null
1367,39290,39007,false,2008-09-02T11:41:55.087,1,null,false,xaml,1,null
,31,6,false,2008-08-01T12:22:51.593,160,null,false,html,0,null
,31,6,false,2008-08-01T12:22:51.593,160,null,false,css,0,null
,31,6,false,2008-08-01T12:22:51.593,160,null,false,internet-explorer-7,0,null
13,33,14,false,2008-08-01T12:26:39.773,582,null,false,.net,4,null
13,33,14,false,2008-08-01T12:26:39.773,582,null,false,math,4,null
960,7612,7592,false,2008-08-11T08:29:27.650,6,null,false,javascript,0,null
960,7612,7592,false,2008-08-11T08:29:27.650,6,null,false,email,0,null
1441,46100,46080,false,2008-09-05T15:51:29.797,316,null,false,svn,4,null
1441,46100,46080,false,2008-09-05T15:51:29.797,316,null,false,tortoisesvn,4,null
648,46102,46080,false,2008-09-05T15:51:47.110,37,null,false,svn,0,null
648,46102,46080,false,2008-09-05T15:51:47.110,37,null,false,tortoisesvn,0,null
1196,46104,46096,false,2008-09-05T15:52:44.037,4,null,false,linq,0,null
1220,46108,46096,false,2008-09-05T15:53:51.193,1,null,false,linq,0,null
550,27259,27219,false,2008-08-26T02:07:27.940,17,null,false,javascript,0,null
550,27259,27219,false,2008-08-26T02:07:27.940,17,null,false,jquery,0,null
550,27259,27219,false,2008-08-26T02:07:27.940,17,null,false,html,0,null
2849,27260,27242,false,2008-08-26T02:07:50.780,3,null,false,javascript,0,null
2849,27260,27242,false,2008-08-26T02:07:50.780,3,null,false,jquery,0,null
2849,27260,27242,false,2008-08-26T02:07:50.780,3,null,false,review,0,null
2279,27264,27258,false,2008-08-26T02:11:12.317,2,null,false,asp.net,0,null
2279,27264,27258,false,2008-08-26T02:11:12.317,2,null,false,javascript,0,null
2279,27264,27258,false,2008-08-26T02:11:12.317,2,null,false,ajax,0,null
116,4540,4533,false,2008-08-07T08:57:37.993,17,null,false,language-agnostic,3,null
116,4540,4533,false,2008-08-07T08:57:37.993,17,null,false,http,3,null
116,4540,4533,false,2008-08-07T08:57:37.993,17,null,false,webserver,3,null
116,4540,4533,false,2008-08-07T08:57:37.993,17,null,false,header,3,null
116,4540,4533,false,2008-08-07T08:57:37.993,17,null,false,etag,3,null
383,4546,4544,false,2008-08-07T09:23:44.163,1,null,false,javascript,0,null
383,4546,4544,false,2008-08-07T09:23:44.163,1,null,false,firefox,0,null
383,4546,4544,false,2008-08-07T09:23:44.163,1,null,false,delicious-api,0,null
1755,39291,39243,false,2008-09-02T11:42:13.417,0,null,false,sql-server,0,null
31505,39293,39288,false,2008-09-02T11:43:39.403,49,null,false,business-logic-layer,1,null
832,39294,39288,false,2008-09-02T11:43:43.413,0,null,false,business-logic-layer,0,null
2384,39295,39104,false,2008-09-02T11:43:45.550,3,null,false,python,0,null
2384,39295,39104,false,2008-09-02T11:43:45.550,3,null,false,distutils,0,null
3839,39296,39281,false,2008-09-02T11:43:50.463,7,null,false,sql,0,null
3839,39296,39281,false,2008-09-02T11:43:50.463,7,null,false,database,0,null
3839,39296,39281,false,2008-09-02T11:43:50.463,7,null,false,database-design,0,null
3839,39296,39281,false,2008-09-02T11:43:50.463,7,null,false,versioning,0,null
1768,39297,39281,false,2008-09-02T11:43:55.190,1,null,false,sql,0,null
1768,39297,39281,false,2008-09-02T11:43:55.190,1,null,false,database,0,null
1768,39297,39281,false,2008-09-02T11:43:55.190,1,null,false,database-design,0,null
1768,39297,39281,false,2008-09-02T11:43:55.190,1,null,false,versioning,0,null
46,7619,7592,false,2008-08-11T08:48:39.017,4,null,false,javascript,1,null
46,7619,7592,false,2008-08-11T08:48:39.017,4,null,false,email,1,null
122,7624,7614,false,2008-08-11T08:57:26.097,2,null,false,c++,0,null
122,7624,7614,false,2008-08-11T08:57:26.097,2,null,false,unit-testing,0,null
122,7624,7614,false,2008-08-11T08:57:26.097,2,null,false,tdd,0,null
909,7626,7614,false,2008-08-11T08:57:54.270,1,null,false,c++,0,null
909,7626,7614,false,2008-08-11T08:57:54.270,1,null,false,unit-testing,0,null
909,7626,7614,false,2008-08-11T08:57:54.270,1,null,false,tdd,0,null
893,7632,7622,false,2008-08-11T09:16:34.607,190,null,false,c,13,null
893,7632,7622,false,2008-08-11T09:16:34.607,190,null,false,binary,13,null
893,7632,7622,false,2008-08-11T09:16:34.607,190,null,false,bit-manipulation,13,null
893,7632,7622,false,2008-08-11T09:16:34.607,190,null,false,bit-shift,13,null
267,1322,1313,false,2008-08-04T15:14:40.277,4,null,false,language-agnostic,0,null
267,1322,1313,false,2008-08-04T15:14:40.277,4,null,false,colors,0,null
39,1325,1313,false,2008-08-04T15:16:11.537,6,null,false,language-agnostic,4,null
39,1325,1313,false,2008-08-04T15:16:11.537,6,null,false,colors,4,null
121,1328,1284,false,2008-08-04T15:20:17.973,3,null,false,sql,0,null
121,1328,1284,false,2008-08-04T15:20:17.973,3,null,false,xss,0,null
121,1328,1284,false,2008-08-04T15:20:17.973,3,null,false,sql-injection,0,null
1293,31573,31566,false,2008-08-28T02:55:57.323,2,null,false,sql-server-2005,0,null
1265,31574,31535,false,2008-08-28T02:56:03.127,2,null,false,html,0,null
1265,31574,31535,false,2008-08-28T02:56:03.127,2,null,false,regex,0,null
1265,31574,31535,false,2008-08-28T02:56:03.127,2,null,false,language-agnostic,0,null
2789,31575,31572,false,2008-08-28T02:57:15.993,-3,null,false,.net,1,null
2789,31575,31572,false,2008-08-28T02:57:15.993,-3,null,false,networking,1,null
2789,31575,31572,false,2008-08-28T02:57:15.993,-3,null,false,tcp,1,null
2789,31575,31572,false,2008-08-28T02:57:15.993,-3,null,false,udp,1,null
598,31576,31567,false,2008-08-28T02:57:30.440,0,null,false,c#,0,null
598,31576,31567,false,2008-08-28T02:57:30.440,0,null,false,.net,0,null
598,31576,31567,false,2008-08-28T02:57:30.440,0,null,false,reflection,0,null
1318,15028,15024,false,2008-08-18T18:21:11.573,4,null,false,version-control,0,null
1318,15028,15024,false,2008-08-18T18:21:11.573,4,null,false,bug-tracking,0,null
1318,15028,15024,false,2008-08-18T18:21:11.573,4,null,false,dailybuilds,0,null
35,44,39,false,2008-08-01T12:55:42.413,23,null,false,c#,0,null
35,44,39,false,2008-08-01T12:55:42.413,23,null,false,.net,0,null
35,44,39,false,2008-08-01T12:55:42.413,23,null,false,vb.net,0,null
35,44,39,false,2008-08-01T12:55:42.413,23,null,false,timer,0,null
39,45,39,false,2008-08-01T12:56:37.920,63,null,false,c#,0,null
39,45,39,false,2008-08-01T12:56:37.920,63,null,false,.net,0,null
39,45,39,false,2008-08-01T12:56:37.920,63,null,false,vb.net,0,null
39,45,39,false,2008-08-01T12:56:37.920,63,null,false,timer,0,null
43,49,24,false,2008-08-01T13:02:51.900,67,null,false,mysql,1,null
43,49,24,false,2008-08-01T13:02:51.900,67,null,false,database,1,null
43,49,24,false,2008-08-01T13:02:51.900,67,null,false,triggers,1,null
17,51,36,false,2008-08-01T13:07:52.810,24,null,false,sql,0,null
17,51,36,false,2008-08-01T13:07:52.810,24,null,false,sql-server,0,null
17,51,36,false,2008-08-01T13:07:52.810,24,null,false,datatable,0,null
17,51,36,false,2008-08-01T13:07:52.810,24,null,false,rdbms,0,null
23,52,34,false,2008-08-01T13:08:59.127,19,null,false,arrays,0,null
23,52,34,false,2008-08-01T13:08:59.127,19,null,false,actionscript-3,0,null
23,52,34,false,2008-08-01T13:08:59.127,19,null,false,apache-flex,0,null
2758,27270,27258,false,2008-08-26T02:14:36.237,6,null,false,asp.net,0,null
2758,27270,27258,false,2008-08-26T02:14:36.237,6,null,false,javascript,0,null
2758,27270,27258,false,2008-08-26T02:14:36.237,6,null,false,ajax,0,null
2567,27271,27253,false,2008-08-26T02:15:47.217,4,null,false,c#,1,null
2567,27271,27253,false,2008-08-26T02:15:47.217,4,null,false,code-formatting,1,null
1157,27272,27253,false,2008-08-26T02:16:26.063,3,null,false,c#,0,null
1157,27272,27253,false,2008-08-26T02:16:26.063,3,null,false,code-formatting,0,null
1693,27274,27266,false,2008-08-26T02:18:06.603,2,null,false,linux,0,null
1693,27274,27266,false,2008-08-26T02:18:06.603,2,null,false,ssh,0,null
1693,27274,27266,false,2008-08-26T02:18:06.603,2,null,false,https,0,null
1693,27274,27266,false,2008-08-26T02:18:06.603,2,null,false,trafficshaping,0,null
493,27275,27258,false,2008-08-26T02:18:51.453,-1,null,false,asp.net,0,null
493,27275,27258,false,2008-08-26T02:18:51.453,-1,null,false,javascript,0,null
493,27275,27258,false,2008-08-26T02:18:51.453,-1,null,false,ajax,0,null
1811,27276,27247,false,2008-08-26T02:19:03.140,19,null,false,c++,2,null
1811,27276,27247,false,2008-08-26T02:19:03.140,19,null,false,linux,2,null
1811,27276,27247,false,2008-08-26T02:19:03.140,19,null,false,epoll,2,null
1208,27278,27258,false,2008-08-26T02:19:21.797,-1,null,false,asp.net,0,null
1208,27278,27258,false,2008-08-26T02:19:21.797,-1,null,false,javascript,0,null
1208,27278,27258,false,2008-08-26T02:19:21.797,-1,null,false,ajax,0,null
430,27280,27266,false,2008-08-26T02:21:48.187,5,null,false,linux,1,null
430,27280,27266,false,2008-08-26T02:21:48.187,5,null,false,ssh,1,null
430,27280,27266,false,2008-08-26T02:21:48.187,5,null,false,https,1,null
430,27280,27266,false,2008-08-26T02:21:48.187,5,null,false,trafficshaping,1,null
605,4547,4529,false,2008-08-07T09:30:58.253,23,null,false,sql-server-2005,0,null
605,4547,4529,false,2008-08-07T09:30:58.253,23,null,false,sql-server-2008,0,null
605,4547,4529,false,2008-08-07T09:30:58.253,23,null,false,installation,0,null
342,4549,4545,false,2008-08-07T09:43:28.353,37,null,false,html,4,null
342,4549,4545,false,2008-08-07T09:43:28.353,37,null,false,tags,4,null
267,4562,4556,false,2008-08-07T10:09:58.703,6,null,false,c#,0,null
267,4562,4556,false,2008-08-07T10:09:58.703,6,null,false,performance,0,null
267,4562,4556,false,2008-08-07T10:09:58.703,6,null,false,loops,0,null
39,1331,1329,false,2008-08-04T15:21:49.047,57,null,false,windows,4,null
39,1331,1329,false,2008-08-04T15:21:49.047,57,null,false,file,4,null
39,1331,1329,false,2008-08-04T15:21:49.047,57,null,false,filesystems,4,null
39,1331,1329,false,2008-08-04T15:21:49.047,57,null,false,utilities,4,null
91,1333,1284,false,2008-08-04T15:22:04.380,3,null,false,sql,0,null
91,1333,1284,false,2008-08-04T15:22:04.380,3,null,false,xss,0,null
91,1333,1284,false,2008-08-04T15:22:04.380,3,null,false,sql-injection,0,null
267,1334,1329,false,2008-08-04T15:23:08.620,15,null,false,windows,1,null
267,1334,1329,false,2008-08-04T15:23:08.620,15,null,false,file,1,null
267,1334,1329,false,2008-08-04T15:23:08.620,15,null,false,filesystems,1,null
267,1334,1329,false,2008-08-04T15:23:08.620,15,null,false,utilities,1,null
29,1335,1329,false,2008-08-04T15:24:03.940,3,null,false,windows,0,null
29,1335,1329,false,2008-08-04T15:24:03.940,3,null,false,file,0,null
29,1335,1329,false,2008-08-04T15:24:03.940,3,null,false,filesystems,0,null
29,1335,1329,false,2008-08-04T15:24:03.940,3,null,false,utilities,0,null
121,1336,1284,false,2008-08-04T15:26:05.013,0,null,false,sql,0,null
121,1336,1284,false,2008-08-04T15:26:05.013,0,null,false,xss,0,null
121,1336,1284,false,2008-08-04T15:26:05.013,0,null,false,sql-injection,0,null
194,1337,1329,false,2008-08-04T15:26:39.817,7,null,false,windows,2,null
194,1337,1329,false,2008-08-04T15:26:39.817,7,null,false,file,2,null
194,1337,1329,false,2008-08-04T15:26:39.817,7,null,false,filesystems,2,null
194,1337,1329,false,2008-08-04T15:26:39.817,7,null,false,utilities,2,null
17,1338,1276,false,2008-08-04T15:26:55.807,225,null,false,mysql,1,null
17,1338,1276,false,2008-08-04T15:26:55.807,225,null,false,database,1,null
17,1338,1276,false,2008-08-04T15:26:55.807,225,null,false,database-performance,1,null
2976,31579,31572,false,2008-08-28T02:59:12.120,0,null,false,.net,0,null
2976,31579,31572,false,2008-08-28T02:59:12.120,0,null,false,networking,0,null
2976,31579,31572,false,2008-08-28T02:59:12.120,0,null,false,tcp,0,null
2976,31579,31572,false,2008-08-28T02:59:12.120,0,null,false,udp,0,null
3279,31586,31572,false,2008-08-28T03:07:01.493,0,null,false,.net,0,null
3279,31586,31572,false,2008-08-28T03:07:01.493,0,null,false,networking,0,null
3279,31586,31572,false,2008-08-28T03:07:01.493,0,null,false,tcp,0,null
3279,31586,31572,false,2008-08-28T03:07:01.493,0,null,false,udp,0,null
1143,36094,36081,false,2008-08-30T16:27:31.353,4,null,false,exception,0,null
1143,36094,36081,false,2008-08-30T16:27:31.353,4,null,false,ado.net,0,null
1143,36094,36081,false,2008-08-30T16:27:31.353,4,null,false,.net-2.0,0,null
1143,36094,36081,false,2008-08-30T16:27:31.353,4,null,false,error-handling,0,null
1199,36097,36081,false,2008-08-30T16:32:01.327,7,null,false,exception,0,null
1199,36097,36081,false,2008-08-30T16:32:01.327,7,null,false,ado.net,0,null
1199,36097,36081,false,2008-08-30T16:32:01.327,7,null,false,.net-2.0,0,null
1199,36097,36081,false,2008-08-30T16:32:01.327,7,null,false,error-handling,0,null
4239,40065,39112,false,2008-09-02T17:12:26.023,117,null,false,c#,3,null
4239,40065,39112,false,2008-09-02T17:12:26.023,117,null,false,.net,3,null
4239,40065,39112,false,2008-09-02T17:12:26.023,117,null,false,asp.net,3,null
4239,40065,39112,false,2008-09-02T17:12:26.023,117,null,false,caching,3,null
1249,40079,40054,false,2008-09-02T17:21:25.177,1,null,false,c#,0,null
1249,40079,40054,false,2008-09-02T17:21:25.177,1,null,false,linq,0,null
632,40084,40075,false,2008-09-02T17:23:32.630,2,null,false,c#,0,null
632,40084,40075,false,2008-09-02T17:23:32.630,2,null,false,functional-programming,0,null
632,40084,40075,false,2008-09-02T17:23:32.630,2,null,false,extension-methods,0,null
1975282,33231,33223,false,2008-08-28T19:50:10.193,0,null,false,asp.net,0,null
1975282,33231,33223,false,2008-08-28T19:50:10.193,0,null,false,css,0,null
1975282,33231,33223,false,2008-08-28T19:50:10.193,0,null,false,xhtml,0,null
1975282,33231,33223,false,2008-08-28T19:50:10.193,0,null,false,semantics,0,null
2773,33232,33222,false,2008-08-28T19:50:35.403,0,null,false,compact-framework,0,null
2773,33232,33222,false,2008-08-28T19:50:35.403,0,null,false,gdi+,0,null
2773,33232,33222,false,2008-08-28T19:50:35.403,0,null,false,windows-ce,0,null
1256,10518,7622,false,2008-08-14T00:15:02.687,0,null,false,c,0,null
1256,10518,7622,false,2008-08-14T00:15:02.687,0,null,false,binary,0,null
1256,10518,7622,false,2008-08-14T00:15:02.687,0,null,false,bit-manipulation,0,null
1256,10518,7622,false,2008-08-14T00:15:02.687,0,null,false,bit-shift,0,null
17,10519,10515,false,2008-08-14T00:17:03.463,9,null,false,php,1,null
17,10519,10515,false,2008-08-14T00:17:03.463,9,null,false,windows,1,null
17,10519,10515,false,2008-08-14T00:17:03.463,9,null,false,iis,1,null
17,10519,10515,false,2008-08-14T00:17:03.463,9,null,false,portability,1,null
17,10519,10515,false,2008-08-14T00:17:03.463,9,null,false,lamp,1,null
61,31589,31584,false,2008-08-28T03:07:59.197,2,null,false,java,1,null
1353,31595,31535,false,2008-08-28T03:20:22.693,0,null,false,html,0,null
1353,31595,31535,false,2008-08-28T03:20:22.693,0,null,false,regex,0,null
1353,31595,31535,false,2008-08-28T03:20:22.693,0,null,false,language-agnostic,0,null
17,16307,16298,false,2008-08-19T14:45:07.997,2,null,false,dns,1,null
17,16307,16298,false,2008-08-19T14:45:07.997,2,null,false,web-hosting,1,null
17,16307,16298,false,2008-08-19T14:45:07.997,2,null,false,cname,1,null
1412,16310,16298,false,2008-08-19T14:46:09.447,0,null,false,dns,0,null
1412,16310,16298,false,2008-08-19T14:46:09.447,0,null,false,web-hosting,0,null
1412,16310,16298,false,2008-08-19T14:46:09.447,0,null,false,cname,0,null
1219,16311,16298,false,2008-08-19T14:46:12.677,14,null,false,dns,5,null
1219,16311,16298,false,2008-08-19T14:46:12.677,14,null,false,web-hosting,5,null
1219,16311,16298,false,2008-08-19T14:46:12.677,14,null,false,cname,5,null
1185,16313,16306,false,2008-08-19T14:46:44.423,0,null,false,c#,0,null
1185,16313,16306,false,2008-08-19T14:46:44.423,0,null,false,string,0,null
1185,16313,16306,false,2008-08-19T14:46:44.423,0,null,false,parsing,0,null
733,16315,16306,false,2008-08-19T14:47:31.970,1,null,false,c#,0,null
733,16315,16306,false,2008-08-19T14:47:31.970,1,null,false,string,0,null
733,16315,16306,false,2008-08-19T14:47:31.970,1,null,false,parsing,0,null
632,16316,16306,false,2008-08-19T14:47:38.600,2,null,false,c#,0,null
632,16316,16306,false,2008-08-19T14:47:38.600,2,null,false,string,0,null
632,16316,16306,false,2008-08-19T14:47:38.600,2,null,false,parsing,0,null
91,1339,1329,false,2008-08-04T15:28:23.527,20,null,false,windows,2,null
91,1339,1329,false,2008-08-04T15:28:23.527,20,null,false,file,2,null
91,1339,1329,false,2008-08-04T15:28:23.527,20,null,false,filesystems,2,null
91,1339,1329,false,2008-08-04T15:28:23.527,20,null,false,utilities,2,null
267,1340,1323,false,2008-08-04T15:29:49.793,1,null,false,algorithm,0,null
267,1340,1323,false,2008-08-04T15:29:49.793,1,null,false,language-agnostic,0,null
267,1340,1323,false,2008-08-04T15:29:49.793,1,null,false,colors,0,null
268,1341,1329,false,2008-08-04T15:31:04.783,6,null,false,windows,0,null
268,1341,1329,false,2008-08-04T15:31:04.783,6,null,false,file,0,null
268,1341,1329,false,2008-08-04T15:31:04.783,6,null,false,filesystems,0,null
268,1341,1329,false,2008-08-04T15:31:04.783,6,null,false,utilities,0,null
17,1342,1323,false,2008-08-04T15:31:15.500,1,null,false,algorithm,0,null
17,1342,1323,false,2008-08-04T15:31:15.500,1,null,false,language-agnostic,0,null
17,1342,1323,false,2008-08-04T15:31:15.500,1,null,false,colors,0,null
17,1347,1300,false,2008-08-04T15:37:31.197,1,null,false,.net,0,null
17,1347,1300,false,2008-08-04T15:37:31.197,1,null,false,.net-3.5,0,null
17,1347,1300,false,2008-08-04T15:37:31.197,1,null,false,msbuild,0,null
17,1347,1300,false,2008-08-04T15:37:31.197,1,null,false,nant,0,null
199,1348,1313,false,2008-08-04T15:37:43.367,4,null,false,language-agnostic,0,null
199,1348,1313,false,2008-08-04T15:37:43.367,4,null,false,colors,0,null
1288,34467,34439,false,2008-08-29T15:36:55.727,369,null,false,python,2,null
1288,34467,34439,false,2008-08-29T15:36:55.727,369,null,false,introspection,2,null
,34472,34439,false,2008-08-29T15:40:05.017,35,null,false,python,1,null
,34472,34439,false,2008-08-29T15:40:05.017,35,null,false,introspection,1,null
2006,31601,31535,false,2008-08-28T03:24:04.213,1,null,false,html,0,null
2006,31601,31535,false,2008-08-28T03:24:04.213,1,null,false,regex,0,null
2006,31601,31535,false,2008-08-28T03:24:04.213,1,null,false,language-agnostic,0,null
2654,31603,31561,false,2008-08-28T03:24:20.437,5,null,false,lisp,0,null
2654,31603,31561,false,2008-08-28T03:24:20.437,5,null,false,scheme,0,null
2654,31603,31561,false,2008-08-28T03:24:20.437,5,null,false,clisp,0,null
369,31604,31584,false,2008-08-28T03:25:23.993,10,null,false,java,0,null
1353,31606,31584,false,2008-08-28T03:28:05.297,-2,null,false,java,3,null
1573,31609,31592,false,2008-08-28T03:31:14.523,1,null,false,visual-studio,0,null
1573,31609,31592,false,2008-08-28T03:31:14.523,1,null,false,dependency-injection,0,null
1573,31609,31592,false,2008-08-28T03:31:14.523,1,null,false,inversion-of-control,0,null
1573,31609,31592,false,2008-08-28T03:31:14.523,1,null,false,castle-windsor,0,null
3560,37249,37248,false,2008-08-31T23:20:02.087,6,null,false,c#,0,null
3560,37249,37248,false,2008-08-31T23:20:02.087,6,null,false,c-preprocessor,0,null
615,37260,37248,false,2008-08-31T23:37:27.910,11,null,false,c#,0,null
615,37260,37248,false,2008-08-31T23:37:27.910,11,null,false,c-preprocessor,0,null
267,1351,1323,false,2008-08-04T15:38:09.887,3,null,false,algorithm,0,null
267,1351,1323,false,2008-08-04T15:38:09.887,3,null,false,language-agnostic,0,null
267,1351,1323,false,2008-08-04T15:38:09.887,3,null,false,colors,0,null
91,1353,1329,false,2008-08-04T15:41:39.333,1,null,false,windows,0,null
91,1353,1329,false,2008-08-04T15:41:39.333,1,null,false,file,0,null
91,1353,1329,false,2008-08-04T15:41:39.333,1,null,false,filesystems,0,null
91,1353,1329,false,2008-08-04T15:41:39.333,1,null,false,utilities,0,null
314,1356,1284,false,2008-08-04T15:43:50.063,11,null,false,sql,0,null
314,1356,1284,false,2008-08-04T15:43:50.063,11,null,false,xss,0,null
314,1356,1284,false,2008-08-04T15:43:50.063,11,null,false,sql-injection,0,null
35,1359,1314,false,2008-08-04T15:46:42.223,1,null,false,msbuild,0,null
35,1359,1314,false,2008-08-04T15:46:42.223,1,null,false,build-process,0,null
35,1359,1314,false,2008-08-04T15:46:42.223,1,null,false,cruisecontrol.net,0,null
653,27281,27219,false,2008-08-26T02:22:07.843,3,null,false,javascript,0,null
653,27281,27219,false,2008-08-26T02:22:07.843,3,null,false,jquery,0,null
653,27281,27219,false,2008-08-26T02:22:07.843,3,null,false,html,0,null
550,27284,27222,false,2008-08-26T02:24:55.607,1,null,false,php,0,null
550,27284,27222,false,2008-08-26T02:24:55.607,1,null,false,html,0,null
550,27284,27222,false,2008-08-26T02:24:55.607,1,null,false,dom,0,null
1432,27285,27267,false,2008-08-26T02:26:43.323,0,null,false,amazon-s3,0,null
1432,27285,27267,false,2008-08-26T02:26:43.323,0,null,false,buckets,0,null
2284,27291,27220,false,2008-08-26T02:30:25.013,13,null,false,c++,0,null
2284,27291,27220,false,2008-08-26T02:30:25.013,13,null,false,winapi,0,null
35,1364,1300,false,2008-08-04T15:52:42.290,3,null,false,.net,0,null
35,1364,1300,false,2008-08-04T15:52:42.290,3,null,false,.net-3.5,0,null
35,1364,1300,false,2008-08-04T15:52:42.290,3,null,false,msbuild,0,null
35,1364,1300,false,2008-08-04T15:52:42.290,3,null,false,nant,0,null
136,1375,1306,false,2008-08-04T16:03:22.720,2,null,false,ruby,0,null
136,1375,1306,false,2008-08-04T16:03:22.720,2,null,false,unix,0,null
136,1375,1306,false,2008-08-04T16:03:22.720,2,null,false,curses,0,null
269,1378,1306,false,2008-08-04T16:18:32.770,4,null,false,ruby,2,null
269,1378,1306,false,2008-08-04T16:18:32.770,4,null,false,unix,2,null
269,1378,1306,false,2008-08-04T16:18:32.770,4,null,false,curses,2,null
26,1380,1376,false,2008-08-04T16:19:45.527,1,null,false,apache-flex,1,null
26,1380,1376,false,2008-08-04T16:19:45.527,1,null,false,air,1,null
206,1381,1329,false,2008-08-04T16:25:14.143,3,null,false,windows,0,null
206,1381,1329,false,2008-08-04T16:25:14.143,3,null,false,file,0,null
206,1381,1329,false,2008-08-04T16:25:14.143,3,null,false,filesystems,0,null
206,1381,1329,false,2008-08-04T16:25:14.143,3,null,false,utilities,0,null
1830,22537,22528,false,2008-08-22T14:46:03.250,0,null,false,php,0,null
1830,22537,22528,false,2008-08-22T14:46:03.250,0,null,false,coding-style,0,null
1968,22551,22528,false,2008-08-22T14:49:13.900,1,null,false,php,0,null
1968,22551,22528,false,2008-08-22T14:49:13.900,1,null,false,coding-style,0,null
872,10537,10533,false,2008-08-14T00:46:38.473,0,null,false,regex,1,null
872,10537,10533,false,2008-08-14T00:46:38.473,0,null,false,perl,1,null
34,53,34,false,2008-08-01T13:08:59.487,24,null,false,arrays,0,null
34,53,34,false,2008-08-01T13:08:59.487,24,null,false,actionscript-3,0,null
34,53,34,false,2008-08-01T13:08:59.487,24,null,false,apache-flex,0,null
39,56,48,false,2008-08-01T13:10:16.473,61,null,false,html,4,null
39,56,48,false,2008-08-01T13:10:16.473,61,null,false,forms,4,null
39,56,48,false,2008-08-01T13:10:16.473,61,null,false,form-submit,4,null
39,56,48,false,2008-08-01T13:10:16.473,61,null,false,submit-button,4,null
37,58,48,false,2008-08-01T13:14:30.303,66,null,false,html,6,null
37,58,48,false,2008-08-01T13:14:30.303,66,null,false,forms,6,null
37,58,48,false,2008-08-01T13:14:30.303,66,null,false,form-submit,6,null
37,58,48,false,2008-08-01T13:14:30.303,66,null,false,submit-button,6,null
41,60,34,false,2008-08-01T13:14:40.007,15,null,false,arrays,0,null
41,60,34,false,2008-08-01T13:14:40.007,15,null,false,actionscript-3,0,null
41,60,34,false,2008-08-01T13:14:40.007,15,null,false,apache-flex,0,null
29,18085,18082,false,2008-08-20T14:22:56.270,85,null,true,javascript,0,null
29,18085,18082,false,2008-08-20T14:22:56.270,85,null,true,validation,0,null
29,18085,18082,false,2008-08-20T14:22:56.270,85,null,true,numbers,0,null
1790,33240,33223,false,2008-08-28T19:53:29.937,0,null,false,asp.net,0,null
1790,33240,33223,false,2008-08-28T19:53:29.937,0,null,false,css,0,null
1790,33240,33223,false,2008-08-28T19:53:29.937,0,null,false,xhtml,0,null
1790,33240,33223,false,2008-08-28T19:53:29.937,0,null,false,semantics,0,null
2424,33241,33223,false,2008-08-28T19:53:47.517,0,null,false,asp.net,0,null
2424,33241,33223,false,2008-08-28T19:53:47.517,0,null,false,css,0,null
2424,33241,33223,false,2008-08-28T19:53:47.517,0,null,false,xhtml,0,null
